1_48:8625,7823,7983,7835,7345,7574,7587,7724,7815,8100,8222,8685,8725,8298,8085,8064,8073,8123,8538,7599,7641,8000,7830,7892,7701,7788,7344,7600,7632,7855,7846,7103,8631,7957,7951,7868,7603,7531,7749,7256,7152,7209,7968,8127,8032,8716,8684,9216,8823,8462,8609,8722,8601,8364,8507,7132,8493,8998,8649
1_49:6543,5994,6278,6637,5907,5967,6007,6093,6202,6305,6258,6647,6766,5828,6273,5913,6276,6193,7381,6369,6780,6817,6689,7824,7089,7223,7507,7995,7664,7513,7609,7292,8490,7504,7690,8077,7766,8212,7849,7343,7599,7674,7975,8037,7427,7766,7805,8160,7733,7618,8021,7628,7849,7512,7679,5887,6990,7771,6869
1_50:8557,8160,8296,8360,7675,7947,8126,7951,8201,8201,8000,8303,8973,7973,8656,8647,8759,8764,8710,7485,7989,8156,8334,8528,7983,8238,8233,8547,8688,7792,8246,8117,8725,7909,7932,8351,8202,8323,8015,7873,7648,8053,8074,8124,7309,7548,7202,7301,7252,7057,7629,7161,7240,7164,7400,6158,7546,7637,6930
1_51:7823,7752,7801,8110,7756,7627,7869,7573,7438,7504,7372,7310,7575,6849,7331,7104,6951,6950,7016,6530,6873,6525,6794,7043,6787,6564,6626,6945,6783,6415,7243,6573,7986,7272,7232,7328,8071,8859,8354,8820,8452,8446,8620,8406,7528,7431,7603,7502,7403,7353,8117,7005,7486,7603,7252,5546,7039,7181,6237
1_52:8575,8115,8003,8153,7614,8102,8489,8354,8119,8205,8512,8237,9053,8091,8616,8573,8585,8391,8507,7657,8230,7977,8192,8599,8026,7920,7592,8115,7806,6809,7380,6692,7474,6759,6947,6731,7194,7841,7481,7423,7032,7540,7523,7814,7317,7633,8120,8089,7474,7085,7912,7734,7857,7843,8956,7772,9203,10098,9567
1_53:8725,8480,8753,8640,8294,8288,8569,8235,8254,8436,8621,8237,8736,8179,8680,8526,8144,8691,8788,8452,8546,8395,8293,8785,8627,8483,8296,9268,8286,8391,8914,8350,8646,8637,8663,8160,8064,9155,8612,8294,8195,8312,8758,8557,8300,8556,8195,8898,8898,8573,9265,8863,9221,9158,8994,8394,9395,9374,9389
1_54:7782,7603,7808,7758,7773,7774,8246,7792,7741,7831,8353,8185,8105,7990,7943,8280,7826,8492,8379,8179,8073,8121,8554,8584,8284,8178,8010,8402,7917,7806,8181,8136,8446,7890,7793,7859,7854,8535,7977,7852,8210,8358,8593,8614,8369,8675,8377,8937,8991,8646,9091,8799,9292,9136,9312,9050,9229,9521,9507
1_55:6798,6278,6521,6576,6486,6339,6876,6580,6544,6519,6809,6300,6728,6513,6589,7050,6771,6941,7257,7037,6951,7241,7385,7329,7253,7134,7174,8313,7677,7651,7797,8190,8544,7664,8109,8365,8084,8616,8159,7613,7878,8314,8692,8312,7946,8131,7825,8596,8516,8397,8864,8828,9008,9125,9104,8111,8471,8682,8372
1_56:8442,8192,8304,8018,7868,8531,8422,7921,7848,7642,8087,7765,7898,7701,8131,8115,7583,7758,7900,7796,7700,7830,7804,8195,7688,7956,7623,8581,7499,8138,8198,8122,9076,8310,8461,8144,7848,8390,7755,7545,7762,7745,8252,8288,7901,8671,8136,8853,8948,8676,9112,8473,8875,9058,9260,8407,9693,9758,9477
1_57:7223,7137,7626,7283,7095,7532,7740,7161,7249,7361,7785,8285,7545,7320,8086,7751,7608,7561,8145,7435,7742,7515,7644,7776,7834,7635,7913,8483,7612,7730,8178,7782,8464,8370,8032,7799,7734,8355,7819,7707,7423,7711,8268,7801,7257,7881,7167,7750,7564,7261,7510,7472,7841,7670,7918,6355,8307,8889,8791
1_58:7150,6959,7579,7337,7352,7755,7661,7417,7557,7610,6935,7820,7023,6515,6889,6738,6429,6545,7142,6213,6463,6283,6583,6766,7262,7254,7088,7755,6909,6751,6505,6165,7343,7119,7129,6882,7010,7307,7622,7033,6975,7079,7567,6962,6476,6891,6894,7595,7524,7648,8034,8040,7953,7769,7690,6622,8231,8715,8752
